61	61	647	975	847	512	60	784	306
809	809	365	689	579	165	944	455	500
868	868	569	762	872	784	960	67	512
657	657	75	350	610	507	326	680	279
395	395	349	943	539	167	982	279	784
408	408	418	1020	902	306	1010	663	484
808	808	256	556	753	513	902	646	286
491	491	87	985	944	593	621	783	569
1035	1035	377	993	762	483	929	500	65
323	323	163	937	929	75	232	569	709
699	699	565	815	822	279	961	473	680
847	847	119	539	151	103	570	629	75
245	245	306	1034	855	188	797	484	646
472	472	402	753	535	569	171	75	598
364	364	705	944	860	403	577	645	783
86	86	388	929	570	67	1026	258	473
649	649	260	522	960	430	582	709	629
250	250	346	1007	961	455	499	598	115
125	125	397	60	126	663	539	65	258
275	275	167	579	982	360	727	115	645
887	887	280	1005	630	115	469	792	349
130	130	279	478	791	141	762	474	403
369	369	447	749	171	377	801	403	377
662	662	769	960	608	349	731	781	352
300	300	425	794	517	500	535	349	141
487	487	995	961	689	119	855	377	190
743	743	586	490	681	481	872	103	103
663	663	165	570	232	391	826	141	119
607	607	890	535	490	190	860	119	474
278	278	67	731	985	598	955	190	792
895	895	895	1009	253	397	822	352	391
890	890	47	779	261	260	863	593	781
425	425	786	787	731	705	689	391	705
346	346	77	249	727	181	490	705	593
445	445	307	982	533	709	587	181	181
558	558	187	655	655	484	180	397	397
748	748	656	1070	631	265	463	260	260
297	297	328	1002	679	890	985	890	890
290	290	93	907	180	425	304	425	425
477	477	380	151	478	643	631	360	346
833	833	692	1032	1034	352	517	346	654
480	480	278	171	1009	398	630	895	895
784	784	391	374	582	895	814	586	586
896	896	475	806	1007	65	497	654	280
870	870	486	915	634	346	1069	265	360
824	824	607	631	1038	596	655	280	265
432	432	181	126	326	586	866	398	398
661	661	129	597	1002	280	406	161	458
908	908	108	727	522	161	974	743	743
1067	1067	663	582	826	402	608	458	161
1069	1069	455	232	814	91	547	402	495
459	459	5	664	536	743	1009	495	402
976	976	427	180	587	388	806	91	662
1005	1005	485	844	955	365	580	110	426
246	246	518	875	597	110	610	662	91
400	400	743	536	866	458	739	388	110
148	148	184	904	806	8	482	365	365
338	338	599	548	304	87	1035	643	388
431	431	188	326	1020	435	766	426	369
438	438	161	879	801	495	844	87	87
28	28	512	587	1032	501	636	369	187
79	79	505	878	548	662	879	187	330
208	208	91	529	879	654	548	330	643
231	231	430	864	1098	518	1034	501	90
695	695	441	866	844	369	847	596	501
162	162	330	681	797	330	1002	8	562
337	337	115	728	577	187	597	562	68
353	353	641	636	463	692	735	444	444
228	228	487	814	664	380	536	90	8
336	336	300	406	1043	108	728	380	596
886	886	221	826	864	441	589	68	380
888	888	677	589	766	647	1032	186	186
412	412	416	974	739	426	864	692	633
885	885	78	791	974	444	686	633	275
691	691	633	100	406	209	560	108	692
88	88	501	766	636	92	309	518	108
257	257	110	801	589	186	533	435	125
363	363	662	537	469	633	634	275	711
192	192	369	923	728	78	478	125	518
513	513	603	739	1070	220	620	711	353
78	78	444	577	547	275	664	78	435
221	221	352	718	735	677	1007	353	78
677	677	325	304	309	562	576	677	691
330	330	130	309	878	125	100	691	300
91	91	317	547	100	691	722	300	677
599	599	33	463	580	5	98	441	334
391	391	507	679	537	711	714	334	416
475	475	513	1039	904	300	773	416	122
769	769	363	253	875	353	904	122	257
75	75	192	261	98	416	522	5	153
121	121	48	98	863	68	424	257	505
132	132	887	955	686	334	878	505	5
523	523	88	580	529	122	294	113	113
706	706	257	825	576	33	1006	153	441
836	836	598	686	714	90	1038	647	308
451	451	407	576	773	257	854	92	407
312	312	691	797	722	184	825	209	86
158	158	101	773	854	505	537	308	184
508	508	275	735	825	324	799	184	460
217	217	458	928	718	113	987	407	92
157	157	437	854	294	153	926	86	549
291	291	648	968	560	407	875	33	647
263	263	426	469	620	786	529	220	33
293	293	186	755	703	86	1070	549	209
386	386	885	950	919	308	319	460	554
191	191	153	1023	424	328	450	189	189
383	383	592	703	923	599	718	313	443
457	457	125	992	928	307	673	443	313
729	729	892	910	907	248	449	324	71
71	71	443	752	987	313	919	554	887
562	562	149	942	673	443	835	887	220
788	788	888	1013	956	189	956	71	149
884	884	886	987	959	887	959	168	168
387	387	412	714	160	168	160	248	412
113	113	500	722	1013	88	703	687	687
149	149	336	1078	1005	77	839	149	324
101	101	584	919	950	149	1020	412	248
407	407	414	871	839	47	302	457	885
441	441	642	839	755	687	764	885	457
115	115	228	560	951	412	583	884	884
430	430	43	1037	450	192	318	892	892
188	188	113	1045	898	130	923	786	235
518	518	650	980	764	549	898	235	231
786	786	337	160	449	457	830	231	131
165	165	353	1105	942	221	111	270	886
995	995	695	294	941	101	1098	131	888
306	306	711	605	968	885	544	886	270
418	418	162	837	752	129	928	888	489
92	92	495	951	1068	892	173	47	786
555	555	334	941	1006	71	980	328	373
848	848	250	1024	302	884	941	307	47
694	694	649	1041	980	592	488	489	287
765	765	481	673	173	231	493	101	101
849	849	231	620	544	235	494	599	64
347	347	248	898	1023	270	1013	373	307
251	251	208	956	992	162	950	287	328
372	372	387	959	837	554	837	77	48
211	211	122	1112	881	460	1068	88	599
66	66	79	498	488	886	942	192	77
371	371	313	863	493	888	752	130	192
503	503	884	1068	494	489	755	48	238
133	133	270	882	605	48	882	221	88
197	197	68	1022	319	363	913	64	230
222	222	709	774	799	287	951	129	130
276	276	308	1062	774	131	800	592	129
385	385	86	924	926	373	881	162	592
235	235	65	450	913	584	818	238	117
230	230	654	764	818	230	102	230	221
399	399	438	302	830	250	1033	117	162
780	780	28	935	1039	641	1043	376	376
122	122	788	881	882	337	992	250	660
153	153	199	818	835	649	226	73	568
186	186	431	1004	111	387	990	387	73
352	352	780	963	871	325	935	337	250
603	603	71	424	102	317	776	568	387
67	67	562	449	935	414	763	660	788
447	447	729	544	1024	117	774	228	228
256	256	483	173	498	228	35	788	66
464	464	338	1003	583	238	36	584	337
136	136	148	102	1062	73	37	363	409
84	84	457	653	1071	788	968	66	431
55	55	399	488	820	64	820	649	344
203	203	383	493	1022	376	1071	414	584
202	202	484	494	763	28	907	344	729
571	571	230	913	653	648	498	409	414
254	254	189	1073	990	338	653	431	649
127	127	373	820	318	568	807	729	339
22	22	409	835	1033	729	738	338	363
305	305	235	1071	1037	344	963	641	338
168	168	400	319	963	148	605	28	351
709	709	385	1011	1073	409	778	339	385
248	248	364	111	800	336	345	385	148
481	481	246	990	226	775	789	148	28
334	334	240	583	1041	385	1003	351	362
711	711	168	763	924	431	1100	775	641
443	443	305	1006	910	660	175	362	191
592	592	276	665	1011	399	1011	240	240
512	512	287	1033	776	199	665	191	775
485	485	222	609	665	66	871	325	399
486	486	687	525	1003	240	917	399	43
227	227	197	830	1045	43	1005	317	276
104	104	133	799	738	362	1073	43	325
207	207	117	738	175	339	924	276	59
420	420	472	734	35	191	342	336	317
542	542	362	561	36	650	964	392	340
107	107	503	926	37	276	966	648	155
344	344	73	345	1100	351	613	340	392
545	545	90	776	525	695	685	155	336
404	404	22	1025	345	305	1062	59	112
392	392	245	1027	685	392	550	112	371
362	362	489	1100	778	208	1023	305	648
117	117	698	226	964	438	1024	371	305
409	409	191	310	966	340	1055	199	383
189	189	386	933	1112	642	667	383	358
484	484	371	318	807	79	525	358	571
199	199	392	613	613	371	530	650	564
654	654	127	778	1014	383	531	133	199
68	68	382	800	609	112	1014	124	124
270	270	549	1014	734	155	1037	571	133
584	584	404	1036	530	780	1039	382	382
507	507	545	1060	1055	133	916	438	254
9	9	131	685	1060	437	734	254	467
361	361	775	823	342	545	1022	695	57
20	20	66	964	531	382	682	208	466
124	124	344	966	933	59	1031	545	267
64	64	594	175	1078	358	865	564	650
470	470	340	530	550	124	910	467	438
238	238	293	925	1025	254	1060	466	545
340	340	12	967	1027	571	609	267	69
382	382	254	1053	789	698	927	642	695
489	489	263	531	310	222	1041	79	208
240	240	211	900	925	267	740	57	590
500	500	291	877	682	466	310	69	542
501	501	571	682	823	364	877	780	454
427	427	238	807	1012	246	1061	314	452
757	757	27	1061	917	470	933	542	282
284	284	157	969	1061	467	925	246	314
44	44	217	35	877	386	900	590	79
18	18	358	36	526	314	782	454	642
255	255	314	37	1105	542	823	386	386
413	413	202	1055	900	255	1012	437	246
259	259	568	1012	1031	404	526	452	585
145	145	339	342	1004	590	988	585	730
466	466	470	526	967	27	639	282	724
155	155	351	771	740	22	1045	730	255
351	351	554	550	771	12	841	255	12
358	358	155	999	865	730	1030	724	756
12	12	107	841	667	585	496	470	415
594	594	267	1008	561	69	852	12	780
65	65	372	865	969	503	803	27	588
458	458	321	754	1036	454	804	756	27
612	612	730	1031	496	724	690	364	470
335	335	542	979	927	564	771	415	437
176	176	64	496	841	127	561	588	404
34	34	25	1054	916	756	967	698	152
15	15	124	225	988	452	1046	404	22
112	112	725	931	1053	211	977	222	94
59	59	322	988	1030	197	989	22	364
730	730	466	1046	931	57	931	152	372
267	267	756	789	639	400	969	94	15
314	314	251	740	690	282	670	15	698
698	698	376	1084	754	372	1025	372	70
495	495	59	670	1046	415	1027	70	413
93	93	460	1066	999	15	934	82	222
439	439	112	1021	852	594	754	413	145
150	150	152	970	670	152	1112	503	82
216	216	203	971	782	725	1078	145	725
289	289	145	917	1008	472	225	725	503
11	11	660	1030	979	245	785	245	245
467	467	724	927	225	70	979	543	543
756	756	259	690	989	588	1053	127	591
25	25	420	1016	970	94	939	211	147
321	321	413	626	971	82	970	197	127
568	568	590	639	626	413	971	400	25
308	308	255	916	1021	145	1075	591	197
313	313	55	852	977	543	999	25	211
142	142	585	667	934	291	626	147	368
239	239	15	903	1016	321	883	594	400
74	74	543	1047	803	25	1016	472	106
282	282	85	989	804	157	1105	368	239
193	193	34	1097	1054	217	1054	239	4
147	147	84	911	939	591	899	106	38
410	410	20	899	1047	176	911	157	532
6	6	401	716	911	147	873	38	157
543	543	18	934	1097	34	876	532	268
585	585	467	939	1059	107	1036	4	594
725	725	176	994	883	532	1004	291	84
27	27	591	674	873	38	1047	84	472
131	131	207	1059	876	239	716	268	726
549	549	361	880	899	368	1097	321	429
73	73	82	977	903	84	1021	176	120
687	687	44	883	785	263	903	429	176
214	214	415	627	1075	293	856	34	291
331	331	284	782	716	106	857	726	321
271	271	6	803	994	4	858	120	410
51	51	452	804	1084	268	1074	217	34
4	4	410	1063	880	401	1116	410	367
31	31	147	873	674	420	1008	367	74
591	591	70	876	1063	74	637	107	217
401	401	368	1075	856	429	1059	74	107
85	85	193	842	857	284	683	420	142
724	724	94	1040	858	120	909	284	44
775	775	282	1042	1066	726	901	44	237
90	90	74	785	627	410	1090	237	420
287	287	726	1090	1116	85	994	142	150
598	598	104	1051	909	367	674	20	20
194	194	239	514	1090	44	1063	11	11
381	381	200	856	842	20	880	150	284
218	218	38	857	1074	322	842	401	72
329	329	69	858	637	11	991	263	573
213	213	289	984	514	202	843	293	14
2	2	11	1116	984	237	1086	14	263
726	726	454	909	683	142	627	573	384
368	368	227	1080	991	259	984	72	271
70	70	216	683	1040	14	575	271	401
82	82	532	1074	1042	150	768	384	341
322	322	31	768	768	251	616	341	293
554	554	2	1087	843	203	618	85	329
81	81	213	1015	1015	193	619	227	227
446	446	588	637	1051	271	1084	329	18
327	327	4	1077	575	384	1066	18	331
384	384	329	991	1086	227	850	331	85
268	268	51	843	1077	573	1015	322	259
532	532	271	1058	901	18	615	259	6
200	200	57	575	1087	331	1051	203	203
94	94	331	1086	615	6	514	6	322
415	415	268	1044	616	329	1087	202	7
590	590	150	1019	618	341	1117	251	393
660	660	573	615	619	7	845	7	251
339	339	14	998	850	72	1077	393	202
210	210	142	1000	1117	393	947	578	146
390	390	7	628	1058	289	972	193	578
269	269	367	901	516	55	973	146	62
13	13	429	516	519	578	1113	182	182
38	38	384	519	998	51	516	62	193
483	483	120	1117	1000	2	519	51	552
50	50	335	1017	1019	303	1040	2	316
274	274	303	1049	628	200	1042	552	51
62	62	237	845	1044	182	1076	316	2
80	80	219	760	947	146	1058	303	381
215	215	146	972	972	207	1019	381	81
30	30	393	973	973	104	684	81	303
146	146	106	947	845	468	760	58	58
393	393	30	684	1080	62	732	55	31
303	303	218	1029	1029	381	733	468	468
7	7	212	616	1113	31	1029	289	183
573	573	327	618	760	552	628	31	55
40	40	381	619	684	81	1093	200	13
243	243	341	1079	1017	219	998	183	356
212	212	9	1113	732	316	1000	104	269
452	452	215	1095	733	13	867	13	200
152	152	194	1094	1094	216	1044	269	289
39	39	13	717	867	269	1017	356	19
206	206	564	850	1057	58	1094	243	243
201	201	446	732	1076	361	717	19	104
389	389	243	733	1114	183	1057	207	143
19	19	552	1102	1095	10	1088	185	185
552	552	468	1057	717	243	1089	143	504
57	57	439	1081	1049	356	1109	10	389
198	198	269	1082	1109	19	1110	219	10
241	241	182	1083	1110	213	1111	504	207
504	504	80	1088	1111	185	1095	389	219
143	143	10	1089	1088	143	997	216	241
316	316	62	1114	1089	215	1114	361	355
182	182	578	1065	1093	30	1080	241	137
367	367	72	1101	502	80	832	355	216
588	588	316	1107	1102	9	502	80	361
460	460	81	867	997	212	1124	137	9
376	376	143	502	1107	504	1092	9	80
1	1	19	1092	1092	389	751	213	434
185	185	58	1109	751	327	862	30	213
468	468	183	1110	832	335	1102	434	134
219	219	185	1111	1101	241	1049	215	396
237	237	214	997	1124	355	906	212	30
69	69	389	906	906	218	1028	134	215
205	205	356	751	1081	137	1018	335	335
45	45	504	1076	1082	434	1107	396	212
106	106	45	1124	1083	134	805	327	135
454	454	241	828	1079	396	828	135	327
54	54	198	832	1018	135	1106	218	140
137	137	434	1018	862	446	1065	140	218
10	10	40	862	1065	439	1081	45	45
120	120	201	1093	1028	24	1082	24	299
429	429	274	1108	828	45	1083	299	24
299	299	355	1115	805	194	1101	439	439
356	356	390	1096	1115	198	1115	446	1
58	58	205	805	1108	140	1096	194	446
341	341	50	1028	1096	299	1120	1	378
140	140	135	1126	1106	1	1108	198	194
56	56	1	1048	1048	214	1085	378	233
434	434	137	1120	1120	378	1079	233	198
183	183	24	1085	1126	50	1048	50	50
564	564	210	948	1085	40	1126	46	46
128	128	396	949	948	233	948	214	52
46	46	206	1127	949	52	949	40	76
396	396	134	1106	1122	46	1122	52	40
14	14	299	1056	1056	76	1056	76	214
378	378	140	1128	1127	205	918	54	354
72	72	378	635	1091	390	1072	354	54
578	578	56	1122	918	54	897	39	39
3	3	39	1091	1072	201	1127	205	390
116	116	233	918	897	274	1091	390	205
52	52	354	1118	635	354	1064	201	201
332	332	52	1119	1128	210	635	274	274
204	204	21	1099	1099	39	1099	210	332
134	134	116	897	1119	206	1119	206	210
49	49	46	758	1064	332	758	332	206
354	354	54	759	758	128	759	41	41
135	135	128	1123	759	116	1118	21	21
355	355	204	1129	1118	21	1128	128	128
24	24	49	1064	1130	56	1130	116	116
76	76	76	1072	1123	41	1123	56	56
21	21	332	1130	1129	49	1104	49	23
233	233	3	1104	1104	204	1121	23	49
196	196	41	1131	1121	23	1129	204	3
41	41	23	1121	1052	3	1103	3	204
42	42	196	1132	1131	333	1052	333	333
16	16	333	1052	1103	196	1132	42	42
23	23	16	1125	1132	42	1125	196	196
333	333	42	1103	1125	16	1131	16	16
105	105	105	1133	1133	105	1133	105	105
